source,dir,name,slug,description,home_relative,sha256,lines,bytes,is_link,generic_description
cursor,django-patterns,项目 结构,django-patterns,Python 后端：框架、ORM、迁移与 API 设计,.cursor\skills\django-patterns\SKILL.md,93d5763eacaff98c6e419677663c9cba167472b4a8b672f102454acb1133411a,142,4189,False,False
cursor,doc-coauthoring,文档 Co-Authoring 工作流,doc-coauthoring,文档/ADR：架构决策记录与技术说明撰写,.cursor\skills\doc-coauthoring\SKILL.md,b2e1cdc3debe4ef5347dd0b2b5bddd50e0fcce8b85f1455647b325d4234c673e,377,15510,False,False
cursor,docker-best-practices,DevOps/部署,docker-best-practices,DevOps/部署：容器、流水线与环境配置,.cursor\skills\docker-best-practices\SKILL.md,294e09ecd97f8b90f61da07cbf32bf48c9dacb52f3fe5a2b520bd329fca72a77,154,3752,False,False
cursor,docx,Docx,docx,Docx：辅助完成相关分析、生成或审查任务,.cursor\skills\docx\SKILL.md,9a11a84e274ce5577b4163ec128a4ddb4556cbc317f5047d3a782d90d6d95720,591,19345,False,True
cursor,doodle,管理功能/API 弃用与迁移,doodle,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\doodle\SKILL.md,923a3738c6b9eba94f38b72121003964f89f7841c323f329971d1d2575f1254c,96,3550,False,True
cursor,draft-nda,Draft Nda,draft-nda,Draft Nda：辅助完成相关分析、生成或审查任务,.cursor\skills\draft-nda\SKILL.md,06a8b43f0d6ffec29fe9cfbabde7cb9a3d9884ea606d45d86350aa2323976ef8,163,7373,False,True
cursor,dramatic,管理功能/API 弃用与迁移,dramatic,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\dramatic\SKILL.md,c65ee281e01eb2ea985f1833a7e3f35ad4efc245623c71c01d545624f6bdd56a,82,3501,False,True
cursor,dummy-dataset,数据库/SQL,dummy-dataset,数据库/SQL： schema 设计、查询优化与迁移,.cursor\skills\dummy-dataset\SKILL.md,ed94f59495e658da024e9af655dc5f70b24292bb609597d5257fbb7c8a25d1fd,117,3795,False,False
cursor,editorial,管理功能/API 弃用与迁移,editorial,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\editorial\SKILL.md,a8c9a03194d366f6fb40f74e851ebcb9dc1dda2e97eb5cb901561f6f583eeee6,85,3649,False,True
cursor,elegant,管理功能/API 弃用与迁移,elegant,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\elegant\SKILL.md,921ab14d7076d00c1b432c6565a6e8c2a5f6ce89d9040a5a79faf398d6168da1,82,3351,False,True
cursor,energetic,管理功能/API 弃用与迁移,energetic,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\energetic\SKILL.md,dc0b6ecefc57fcdbfc05706f88672b5c8a928e44a0af33b402bfd644c4a191e9,85,3880,False,True
cursor,engineer-expertise-extractor,Engineer 经验 提取,engineer-expertise-extractor,Engineer 经验 提取：辅助完成相关分析、生成或审查任务,.cursor\skills\engineer-expertise-extractor\SKILL.md,d02ac5fcac5e8233a9b46e63661e9f0a7bb8d5faa910922bb025b6d7a85ab1f3,639,15510,True,True
cursor,enterprise,管理功能/API 弃用与迁移,enterprise,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\enterprise\SKILL.md,a3f1eff82cd5461f164fdfbc512d011b15e18793beeb1d9d0bd12e4b9879a643,87,3642,False,True
cursor,executing-plans,执行实施计划,executing-plans,按已写好的实施计划分步执行，并在检查点复盘,.cursor\skills\executing-plans\SKILL.md,c0d00ad0857cdba2e3772010ce50a55d73a2fa43c496e120b703f854628bd0e7,72,2488,False,False
cursor,expressive,管理功能/API 弃用与迁移,expressive,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\expressive\SKILL.md,9f9ef3ccbb822b2752a62ee0fd5535f369f1109bbdb8e4118a630b0845636706,82,3611,False,True
cursor,fantasy,管理功能/API 弃用与迁移,fantasy,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\fantasy\SKILL.md,efa20b8893234a6abb8806d62bac1e439dbc3a20fb2af108f831f4dfdf58d3ee,82,3388,False,True
cursor,fetch-linuxdo-post,使用说明,fetch-linuxdo-post,使用说明：辅助完成相关分析、生成或审查任务,.cursor\skills\fetch-linuxdo-post\SKILL.md,4b7b21196799d55e2f8925f05320e0f8e242df072500ecbfe654fe65f20a31c4,185,6044,False,True
cursor,fiction,管理功能/API 弃用与迁移,fiction,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\fiction\SKILL.md,1777d0a339a40b92b6000fa7f87dd1f10e49b0c4c99eeeb9ecaecf846dff8557,81,3696,False,True
cursor,figma-product-report,把模糊产品想法整理为可评审的产品需求文档（PRD）,figma-product-report,把模糊产品想法整理为可评审的产品需求文档（PRD）,.cursor\skills\figma-product-report\SKILL.md,0f23c054556e86408b5e4995623d3947712276a637cc153b0b299e3fae99bfbc,201,10523,False,False
cursor,figma-workflow,Figma 工作流,figma-workflow,Agent Platform Figma 双向同步：按 figma.config 实现页面并写回设计,.cursor\skills\figma-workflow\SKILL.md,5b71a29346656998346f94a5dc0975e94d50fc09fa90d832b11912c1311fc404,65,2205,False,False
cursor,figma2code,Figma 转前端代码,figma2code,按 Figma 设计稿实现 HTML/CSS/JS，含节点提取与交互,.cursor\skills\figma2code\SKILL.md,4265fbb38fccadb433616caf806803351faac71bb38a2ddca964998a30f92997,487,18840,False,False
cursor,finishing-a-development-branch,开发分支收尾,finishing-a-development-branch,开发分支收尾：辅助完成相关分析、生成或审查任务,.cursor\skills\finishing-a-development-branch\SKILL.md,d27f6b622c9ce97a2b872dd356a49d1442ef8b0ac2ea02d1eb583ed555efef49,253,6990,False,True
cursor,flat,管理功能/API 弃用与迁移,flat,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\flat\SKILL.md,1b293352692e6e0dae4338c29e7b3f5535b82057ef5dd654ea4d98a4e50b30d8,100,3892,False,True
cursor,friendly,管理功能/API 弃用与迁移,friendly,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\friendly\SKILL.md,01502c42b97893218cb24e52860bd7cfc649b4b86912718b99f678866f1b9e82,82,3538,False,True
cursor,frontend-design,前端 设计,frontend-design,前端工程：组件、状态、构建与 UI 实现,.cursor\skills\frontend-design\SKILL.md,2d8742e103af7731858fc1f4df43c2d652392f6a50967995dedf367475860afb,43,4109,False,False
cursor,frontend-excellence,性能分析与优化,frontend-excellence,数据库/SQL： schema 设计、查询优化与迁移,.cursor\skills\frontend-excellence\SKILL.md,d093725b880e7859f1eda7e3a382caac3af41d6aaa39ab89162cbd282de60cac,177,5095,False,False
cursor,frontend-slides,Frontend Slides,frontend-slides,现代 HTML 幻灯片：零依赖、View Transitions、可导出 PPTX,.cursor\skills\frontend-slides\SKILL.md,af658810584a3ae0b816b9a98b2e0135404e6ef681ae9e9eec1f412d2eb07503,380,27970,True,False
cursor,full-output-enforcement,完整输出约束,full-output-enforcement,前端工程：组件、状态、构建与 UI 实现,.cursor\skills\full-output-enforcement\SKILL.md,38c7ca54ad526c17889e3020ac0fe07d60bf2c2fb0965be9e3e4bcf5c906150a,51,2501,False,False
cursor,futuristic,管理功能/API 弃用与迁移,futuristic,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\futuristic\SKILL.md,46804fa8246c11e5ee1251c27f47712015f5a26cd1f6590681094922e6389b2f,82,3362,False,True
cursor,git-advanced,Git 进阶操作,git-advanced,Git 进阶操作：辅助完成相关分析、生成或审查任务,.cursor\skills\git-advanced\SKILL.md,eed2d00ac67fb3d338d6c75391fc53c7fabd7e750358e18ed070c29cfc6e3738,171,4341,False,True
cursor,glassmorphism,管理功能/API 弃用与迁移,glassmorphism,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\glassmorphism\SKILL.md,7dbd2059cd1a6796d2267a286eae44cc083f3a40d16350cb46e91949e9ac3a70,85,3782,False,True
cursor,global-delivery-gate,全局 交付 门禁,global-delivery-gate,全局 交付 门禁,.cursor\skills\global-delivery-gate\SKILL.md,b1a8ba74d6c2ed641029b9d1b65bcabc82b40d598139418d5314be60fff4e4d2,35,1053,False,False
cursor,global-session-core,全局 会话 核心,global-session-core,Skill 工程：编写/验证 SKILL.md 与触发条件设计,.cursor\skills\global-session-core\SKILL.md,5bdae2c012b9dc3b7f012009653cf00f287189c751eb3b68d5db6137cbb6ec11,75,4237,False,False
cursor,golang-idioms,Golang Idioms,golang-idioms,Golang Idioms：辅助完成相关分析、生成或审查任务,.cursor\skills\golang-idioms\SKILL.md,dae5ce0f8ed304c0ae2d436a6c85614139997db876f35dce5da396265aeb4c31,302,7801,False,True
cursor,gpt-taste,无障碍合规（WCAG）,gpt-taste,无障碍合规（WCAG）：ARIA、键盘导航与读屏适配,.cursor\skills\gpt-taste\SKILL.md,642fdc2aefeadd57b0e457ff38b9cffe3cdc2a0e5eb9abcba0329ccfc5f48e0b,76,7674,False,False
cursor,gradient,管理功能/API 弃用与迁移,gradient,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\gradient\SKILL.md,35bfe259c75682c7b5636d5544c47b8782799c9d1de83175f2b737dbfe43a685,82,3475,False,True
cursor,grammar-check,Grammar 检查,grammar-check,Grammar 检查：辅助完成相关分析、生成或审查任务,.cursor\skills\grammar-check\SKILL.md,0c75ac4f0abda9076babece0eae32d6d5ce38e6bc1ffc5f356b35982f06eb22e,212,9602,False,True
cursor,graphql-design,Graphql 设计,graphql-design,Graphql 设计：辅助完成相关分析、生成或审查任务,.cursor\skills\graphql-design\SKILL.md,66f5ee41666adf7fd81e6ec458821c714b9916ea061cdcce17e2e10934c4c5c5,195,5058,False,True
cursor,growth-loops,增长 Loops,growth-loops,增长 Loops：辅助完成相关分析、生成或审查任务,.cursor\skills\growth-loops\SKILL.md,a1a92ef9f2fb2e7465153fa92d42cccee3f69842e328309737c44b0681e4b3ef,128,5653,False,True
cursor,gtm-motions,营销/文案,gtm-motions,营销/文案：落地页、活动与转化文案,.cursor\skills\gtm-motions\SKILL.md,26ec7903a12659f52f52258b392bdf1052f0b11b008c2b8e371c8f3d8bd373a7,158,7405,False,False
cursor,gtm-strategy,GTM 策略,gtm-strategy,营销/文案：落地页、活动与转化文案,.cursor\skills\gtm-strategy\SKILL.md,ad4ce706bff870bd02d5788ba12691b8ac052279250066040095257cda6b9473,97,3921,False,False
cursor,guizang-ppt-skill,归藏 · 网页杂志风 PPT,guizang-ppt-skill,网页横向翻页 PPT：WebGL 背景、章节幕封、杂志/瑞士两种风格,.cursor\skills\guizang-ppt-skill\SKILL.md,9cc2d2f141197832c803923b7cc68640d3f2bcdd69a5db154cfece4d9012b186,541,35696,True,False
cursor,high-end-visual-design,高 端 视觉 设计,high-end-visual-design,高 端 视觉 设计,.cursor\skills\high-end-visual-design\SKILL.md,2b78656bd9f7b038e7b3ae0d2f563ed9002e48b01b6656885ca8b98a40ce85b9,100,10411,False,False
cursor,html-slide-to-pptx,HTML 幻灯转 PPTX,html-slide-to-pptx,HTML 幻灯 → 可编辑 PowerPoint；浏览器一键导出,.cursor\skills\html-slide-to-pptx\SKILL.md,757e714f6da9fbd48a789de8d8f8438e11dcc6726df3577e65fa52c5728fd41b,121,4615,True,False
cursor,huashu-design,花叔 Design,huashu-design,用 HTML 做原型、幻灯、动画与设计评审（花叔风格）,.cursor\skills\huashu-design\SKILL.md,2cb4ae6987746227bfe675e06bb5bd99d2363945f266e6b5ed07f40d0620273f,500,53510,True,False
cursor,idea-refine,Idea Refine（本地化精简版）,idea-refine,模糊需求澄清：整理 Mini-Spec 与可执行 Prompt,.cursor\skills\idea-refine\SKILL.md,dc5fba5f665c04e8fa9ed2b5af61cd81d1cef450620a7b5090e7b0f7846b0086,32,1054,False,False
cursor,ideal-customer-profile,Ideal 客户 画像,ideal-customer-profile,医疗信息系统：临床安全、CDSS 与 PHI 合规,.cursor\skills\ideal-customer-profile\SKILL.md,e5d6391c111d882399c08beb2f38ea178a1171fb2181fa1a4be432cebdb2f002,167,5909,False,False
cursor,identify-assumptions-existing,Identify Assumptions Existing,identify-assumptions-existing,Identify Assumptions Existing：辅助完成相关分析、生成或审查任务,.cursor\skills\identify-assumptions-existing\SKILL.md,8a0b740fe990da6305285c17ff9540d5a3c98a6864eacd52ace69068b349d7f0,46,1980,False,True
cursor,identify-assumptions-new,Identify Assumptions New,identify-assumptions-new,Identify Assumptions New：辅助完成相关分析、生成或审查任务,.cursor\skills\identify-assumptions-new\SKILL.md,9874a8d8c32de92635e939454b8bd4a247c85855a9f305ecd280fd7a338ea3c0,54,3138,False,True
cursor,image-to-code,图片 到 代码,image-to-code,按 Figma 设计稿实现 HTML/CSS/JS，含节点提取与交互,.cursor\skills\image-to-code\SKILL.md,d537661e0be9fc0e71d14ee1567e214c41fe7be76ad9c0db7e990101fcb5fc2e,1230,36010,False,False
cursor,image2pencil,核心原则,image2pencil,核心原则：辅助完成相关分析、生成或审查任务,.cursor\skills\image2pencil\SKILL.md,60cf771998c501618188b60a39752eea93bb691ad31bbf6f8ad0821993795c49,136,4227,False,True
cursor,imagegen-frontend-mobile,Imagegen 前端 移动,imagegen-frontend-mobile,按 Figma 设计稿实现 HTML/CSS/JS，含节点提取与交互,.cursor\skills\imagegen-frontend-mobile\SKILL.md,53d5f91d5c237033f523e629ac3327bfaa43cd487594ccb49efa5f45d3875e21,1467,39816,False,False
cursor,imagegen-frontend-web,前端工程,imagegen-frontend-web,前端工程：辅助完成相关分析、生成或审查任务,.cursor\skills\imagegen-frontend-web\SKILL.md,2f75fb0012aba3ba6a4fdd2f97805228d7d52755b91c667169cb2882067fe35b,989,36308,False,True
cursor,immersive,管理功能/API 弃用与迁移,immersive,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\immersive\SKILL.md,e123025841d514266f26d3c985fab97896118e7fdd926b338669ac61a6905f7d,81,4210,False,True
cursor,impeccable,管理功能/API 弃用与迁移,impeccable,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\impeccable\SKILL.md,84c17ce5ed2171886a5b4771ed49f5c9203d9344cdb722c64b619bb0946c0ea2,81,3528,False,True
cursor,industrial-brutalist-ui,无障碍合规（WCAG）,industrial-brutalist-ui,无障碍合规（WCAG）：ARIA、键盘导航与读屏适配,.cursor\skills\industrial-brutalist-ui\SKILL.md,7d27a4415ddaac91ef88ecfc9e291a8441c0fa1d9f43e8d9cd0b2cf9862b622a,94,8299,False,False
cursor,intended-vs-implemented,文档/ADR,intended-vs-implemented,文档/ADR：架构决策记录与技术说明撰写,.cursor\skills\intended-vs-implemented\SKILL.md,1151e2c77393bfbea1d7020400fe7d222cb8fc9b9bf0f67eac8e13a7cc0067ee,43,3316,False,False
cursor,internal-comms,Internal Comms,internal-comms,Internal Comms：辅助完成相关分析、生成或审查任务,.cursor\skills\internal-comms\SKILL.md,5cf0d66c1f97a7f6bc1155b742db0bb99615b287e267538dbded5a72747c60e4,33,1264,False,True
cursor,interview-script,客户 Interview 脚本,interview-script,客户 Interview 脚本：辅助完成相关分析、生成或审查任务,.cursor\skills\interview-script\SKILL.md,b151b2d61e9ab9dea71ae19e8cbf8ef245ca16425d503e0458a3c125552f9fe4,107,4637,False,True
cursor,issue-triage,Issue 分诊,issue-triage,Issue 分诊：辅助完成相关分析、生成或审查任务,.cursor\skills\issue-triage\SKILL.md,482ec96487710c0b6ca4156919bef1e51672d4c7038bad032501c84d0776c7e2,358,11798,False,True
cursor,job-stories,Job Stories,job-stories,Job Stories：辅助完成相关分析、生成或审查任务,.cursor\skills\job-stories\SKILL.md,8821410f2445ab9aca28395fa890102c1555b5b8ba54d77a6b58b946977fd3e2,77,2838,False,True
cursor,kubernetes-operations,DevOps/部署,kubernetes-operations,DevOps/部署：容器、流水线与环境配置,.cursor\skills\kubernetes-operations\SKILL.md,f93f96d1737e750b1f89aa2fc7b6867b2f9f4f15fdcf3fdfe3372ce4bb2d74e5,187,4314,False,False
cursor,last30days,Last30days,last30days,Last30days：辅助完成相关分析、生成或审查任务,.cursor\skills\last30days\SKILL.md,ceadead631b79f9007d47bb876353d1b47581c041ec95fe6704bed010d40f17e,1757,150340,False,True
cursor,lean-canvas,Lean Canvas,lean-canvas,Lean Canvas：辅助完成相关分析、生成或审查任务,.cursor\skills\lean-canvas\SKILL.md,85b81377b85931807e52b3f5f18a8300767d04a2de4be9b939f8f9c397584b5b,124,4747,False,True
cursor,levels,管理功能/API 弃用与迁移,levels,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\levels\SKILL.md,1e62aa23dc79e7ff0e8064cbcaaa904f1998764a66d2fa439d069cdd7f505aa9,82,3482,False,True
cursor,lingo,管理功能/API 弃用与迁移,lingo,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\lingo\SKILL.md,2ca1861e194e9336b9bdc32e4306ae0c94242501f114f77a3a25e52c6aece356,86,3846,False,True
cursor,llm-integration,LLM Integration,llm-integration,LLM Integration：辅助完成相关分析、生成或审查任务,.cursor\skills\llm-integration\SKILL.md,f5104aa948662eb0b3a65f67809b4be8b6a7e9e7b5c5a64c2bfbeec1b0116476,227,6165,False,True
cursor,llm-router,LLM 路由,llm-router,LLM 路由：辅助完成相关分析、生成或审查任务,.cursor\skills\llm-router\SKILL.md,2310e1b78dd1c569fca0ad4f570eab0ede2abce66d9947bc29c37d16b4360521,502,13019,True,True
cursor,luxury,管理功能/API 弃用与迁移,luxury,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\luxury\SKILL.md,c5cc9961c13403ddfb6a95322dff1e6c568f8e6f381b9d9ec727d49a7105315c,82,3393,False,True
cursor,manage-skills,Skill 工程,manage-skills,Skill 工程：编写/验证 SKILL.md 与触发条件设计,.cursor\skills\manage-skills\SKILL.md,9bc44913ad6c4c8c7de9a2c1f78c08db5180034ec8c3384f4d78fe4ce7635826,189,5885,False,False
cursor,market-segments,医疗信息系统,market-segments,医疗信息系统：临床安全、CDSS 与 PHI 合规,.cursor\skills\market-segments\SKILL.md,7cc93cba5447cab21c5cf0e25284b0cfaf27d72f3c024af0d1e3f85ee947ac87,82,3518,False,False
cursor,market-sizing,融资/投资人材料,market-sizing,融资/投资人材料：辅助完成相关分析、生成或审查任务,.cursor\skills\market-sizing\SKILL.md,9a65f4019eb927a921cc86c25e3b0d26c3bad783f7a1062656f6cbda5d23b8fe,92,4346,False,True
cursor,marketing-ideas,营销 Ideas,marketing-ideas,编码前脑暴：澄清需求、探索方案并确认设计,.cursor\skills\marketing-ideas\SKILL.md,14b833e47c75fc88fb568a95f0194403306ec54256c4b6854b9f35e5726bda8f,47,2073,False,False
cursor,material,管理功能/API 弃用与迁移,material,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\material\SKILL.md,78da54dd8ac5a2d1bb154ae92275417a66551bf422bf6a501b66f3f7e017af77,96,3659,False,True
cursor,matrix,管理功能/API 弃用与迁移,matrix,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\matrix\SKILL.md,3db91e3435eb032c941f847436ecc6aa3b85a6295cc8d0d7b5815370b9c4289e,82,3832,False,True
cursor,mcp-builder,Python 后端,mcp-builder,Python 后端：框架、ORM、迁移与 API 设计,.cursor\skills\mcp-builder\SKILL.md,16e8bc94292dc0c39dbedbfb3958d7924b5ab82e72409336d80ed2fd909442ea,237,8882,False,False
cursor,mcp-development,MCP 服务端 与 Tools,mcp-development,MCP 服务端 与 Tools：辅助完成相关分析、生成或审查任务,.cursor\skills\mcp-development\SKILL.md,5e13cfc2b4a7e46ed625fa6459ec85f00f6784741ec944ae05f22a0187674c4f,187,4808,False,True
cursor,metrics-dashboard,实验/分析,metrics-dashboard,实验/分析：辅助完成相关分析、生成或审查任务,.cursor\skills\metrics-dashboard\SKILL.md,2fe88072dd4034168c4369b6b908e19c51b08eab7c117ef8952b2c5a2d72dd5a,96,5631,False,True
cursor,microservices-design,Microservices 设计,microservices-design,Microservices 设计：辅助完成相关分析、生成或审查任务,.cursor\skills\microservices-design\SKILL.md,d4487abae27e09ec21cb2b873704696404f178de7fc713758e74382ad7414782,169,4495,False,True
cursor,minimal,管理功能/API 弃用与迁移,minimal,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\minimal\SKILL.md,90dc9dd885ff5754ed2e7277b3ae802c6c16f3e968bd33b369676007ea53e14a,82,3378,False,True
cursor,minimalist-ui,极简 UI,minimalist-ui,无障碍合规（WCAG）：ARIA、键盘导航与读屏适配,.cursor\skills\minimalist-ui\SKILL.md,963aee8b69b8d0d66d11843ace96f804583278fb7d44d3879903243e076a128c,87,7869,False,False
cursor,mobile-development,前端工程,mobile-development,前端工程：辅助完成相关分析、生成或审查任务,.cursor\skills\mobile-development\SKILL.md,a119099971eda4120e794489039a31d61d6a67f3afd434b0829aee1731597996,221,5999,False,True
cursor,modern,管理功能/API 弃用与迁移,modern,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\modern\SKILL.md,62205414c2422a35da8733a2dd93ac660dd7f7ed224a163f8c50d8f7a73ac794,82,3380,False,True
cursor,monetization-strategy,编码前脑暴,monetization-strategy,编码前脑暴：澄清需求、探索方案并确认设计,.cursor\skills\monetization-strategy\SKILL.md,e535bf0f3d6d5e8a4091a932bcc4e88d60e315500f0031cc98a64c484da465a2,153,6579,False,False
cursor,monitoring-observability,Monitoring 可观测,monitoring-observability,Monitoring 可观测：辅助完成相关分析、生成或审查任务,.cursor\skills\monitoring-observability\SKILL.md,aabba7d5985a12dec66582dd6be29b3fbc86e72919863f64a2c63d04076c937a,198,5568,False,True
cursor,mono,管理功能/API 弃用与迁移,mono,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\mono\SKILL.md,7d115fb45c24a2eae18621a49931e2ab74579fb44946d3fe69d0cc0c65904f0a,87,3776,False,True
cursor,neobrutalism,管理功能/API 弃用与迁移,neobrutalism,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\neobrutalism\SKILL.md,d59683bdfc32eff9c0ca6a93241cec583d1d589c087fe1b19a07c9e9891abe11,82,3380,False,True
cursor,neon,管理功能/API 弃用与迁移,neon,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\neon\SKILL.md,5c301d7219acf5802fa35fac737678e18d7fbcc788f292e141df9fb269e542c7,82,3346,False,True
cursor,neumorphism,管理功能/API 弃用与迁移,neumorphism,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\neumorphism\SKILL.md,0643c693686476a6bbfde18f3f621be6bbd03ebe5774c588b1e5bca9ece92d64,87,3788,False,True
cursor,nextjs-mastery,应用 路由 结构,nextjs-mastery,应用 路由 结构：辅助完成相关分析、生成或审查任务,.cursor\skills\nextjs-mastery\SKILL.md,2b38e83cda132e5f651e69b31b6e38975e5b734bf5a8d480c3952a097f9949f4,163,4648,False,True
cursor,north-star-metric,Domain 上下文,north-star-metric,Domain 上下文：辅助完成相关分析、生成或审查任务,.cursor\skills\north-star-metric\SKILL.md,a35bc5b3d44de82ba8261e564b4857e10bcb00f4d62b8ef137c6d2b9fb74023f,77,3914,False,True
cursor,opportunity-solution-tree,实验/分析,opportunity-solution-tree,实验/分析：A/B 测试解读与统计显著性判断,.cursor\skills\opportunity-solution-tree\SKILL.md,d194606a0cf4e0407797d8a29d58b8bdb241c6e84e3f2c5a376fb9ac0e79a9c0,66,4089,False,False
cursor,ouro-loop,Ouro-循环,ouro-loop,Ouro-循环：辅助完成相关分析、生成或审查任务,.cursor\skills\ouro-loop\SKILL.md,8f190c48a2117cad54ee82b5c2abe07a6f0582d35237c2d07daa99b4d0eb3f81,19,769,False,True
cursor,outcome-roadmap,Outcome Roadmap,outcome-roadmap,Outcome Roadmap：辅助完成相关分析、生成或审查任务,.cursor\skills\outcome-roadmap\SKILL.md,51890676350200bd273b12501c8684cf2e3ed2aa976e43b3874ef7a9f6187848,70,3430,False,True
cursor,pacman,管理功能/API 弃用与迁移,pacman,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\pacman\SKILL.md,adcdca8f8a136b09a18c8e283b5ada263fdf5c5351af83473ff8fcb76509e12e,83,3661,False,True
cursor,paper,论文 设计 设计 System Skill,paper,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\paper\SKILL.md,4ef6e43a7dbafd701753325645edf6d0ed6a0c58e1f6ca2609d07f648794ddc3,82,3370,False,True
cursor,pdf,Pdf,pdf,Pdf：辅助完成相关分析、生成或审查任务,.cursor\skills\pdf\SKILL.md,5df77e5f4765770be62c72f05f688c6c239438e720287a38a9b9581a502c37b0,315,7681,False,True
cursor,performance,性能,performance,性能分析与优化：瓶颈定位、包体与运行时改进,.cursor\skills\performance\SKILL.md,2d10b9a02b4a04e7d7201934686eb8392571cd52b57d206d6632e8639d4d33a0,438,12089,False,False
cursor,performance-optimization,打包 分析 与 代码 Splitting,performance-optimization,性能分析与优化：瓶颈定位、包体与运行时改进,.cursor\skills\performance-optimization\SKILL.md,87a5418919be4cf3ba1ee782688253a130118d8d17209adae903de7bf0dc88b2,191,5022,False,False
cursor,perspective,管理功能/API 弃用与迁移,perspective,管理功能/API 弃用与迁移：兼容期、替换方案与变更说明,.cursor\skills\perspective\SKILL.md,8adad38b4cb2efb6b7a3fe97d8e805d32ae95411df4fe27090bc5f8c5aff28c4,82,3592,False,True
cursor,pestle-analysis,Pestle 分析,pestle-analysis,Pestle 分析：辅助完成相关分析、生成或审查任务,.cursor\skills\pestle-analysis\SKILL.md,e876c5e7719778d3025c3b20e28080357cc9feeac1187be1d34697d225c27788,127,4529,False,True
cursor,planning-with-files,规划 与 文件,planning-with-files,规划 与 文件：辅助完成相关分析、生成或审查任务,.cursor\skills\planning-with-files\SKILL.md,1323a7242b6228d32857c7af7858ec30290a4818d0ad1e7e72189538aae24a97,307,12902,False,True
cursor,planning-with-files-zh,文件规划系统,planning-with-files-zh,文件规划系统,.cursor\skills\planning-with-files-zh\SKILL.md,a98a0589b14f318916b252d4b2f674b2dac04cdc805b0a7e901df1dc2abca739,214,6972,False,False
cursor,pm-competitor-deconstructor,pm-competitor-deconstructor：从竞品名单...,pm-competitor-deconstructor,pm-competitor-deconstructor：从竞品名单...：辅助完成相关分析、生成或审查任务,.cursor\skills\pm-competitor-deconstructor\SKILL.md,55bf6c47d616545e465918fca202e20949fd1cd9a0ab688159c7a0c853b0abe3,312,10428,False,True
cursor,pm-postmortem-writer,pm-postmortem-writer：从上线数据到可执行的复盘报告,pm-postmortem-writer,pm-postmortem-writer：从上线数据到可执行的复盘报告：辅助完成相关分析、生成或审查任务,.cursor\skills\pm-postmortem-writer\SKILL.md,28c8f65b2354b490d9902d64a840e2fd5f1e219459d5fb5f1b37413b67cb8ed6,335,12001,False,True
cursor,porters-five-forces,Porters Five Forces,porters-five-forces,Porters Five Forces：辅助完成相关分析、生成或审查任务,.cursor\skills\porters-five-forces\SKILL.md,fd864cc6d4337c96cc08d2f8fdc0d1ccd924050498a110c7458ae2893ef3a222,215,8068,False,True
cursor,positioning-ideas,当 到 使用,positioning-ideas,编码前脑暴：澄清需求、探索方案并确认设计,.cursor\skills\positioning-ideas\SKILL.md,1c5ecaaa98e7f82d0d44ae7b4456ea9b1f506788619a6fc3b2d6eed1d114b16b,64,2853,False,False
cursor,postgres-optimization,数据库/SQL,postgres-optimization,数据库/SQL： schema 设计、查询优化与迁移,.cursor\skills\postgres-optimization\SKILL.md,fc8ccae702bfd4a48c2071aec461f7c48c8a9e33207cdddef7894c3cc8bff0b3,149,4484,False,False
